1042,8119366,BAK MINI-SCHNECKEN NUSS,25012071
1043,8119373,BAK MINI-SCHNECKEN QUARK,25012088
1044,8119380,BAK MINI-SCHNECKEN MOHN,25012095
1067,3450984009,BAK KUERBISKERNBROETCH.2.TOUR,4314131000553
1083,4034292002,BAK MINI-SCHNECKE PERSIPAN,4314131014857
1188,4088835000,BAK RHABARBER QUARKTRAUM 200G,4314131006890
1240,4411636001,BAK WIESENT.SCHLOSSBR.HG.750G,4314131013133
1297,4092942006,BAK DINK-KIRSCHTASCHE TGL 140G,4314131014888
1330,8122485,MBK RUCCOLA-SALAT,25014402
1331,8122614,MBK SALAT 250G,25014440
1332,8303987,MBK TOMATEN GANZ 1KG,25016819
1362,700106000,BAK LINZERSCHNITTE 150G,4314131008955
1403,3232442004,MBK VESPERB.M.SALAMI KAES.125G,4314131062490
1464,4456659007,BAK WEIZENMISCHBROT VERP.,4314131012242
1465,284211004,BAK TORTENBODEN 250G,4314131009198
1484,2855901002,BAK ERDBEERPLUNDER XXL 200G,4314131005305
1491,3489977009,BAK KIRSCHTASCHE GEBACKEN 6ER,4314131005817
1596,2868396002,BAK OSTERBROT 350G,4314131009556
1618,8190051,BAK GENG.KLOSTERMUEHLE 1KG,25013870
1664,4403378007,MBK DINKEL-STEINOFENBAGU.280G,4314131076848
1702,167206008,GALB.MOZZARELLA CUC.48% 400G,8000430132014
1723,3263012001,WIESENH.EIFIX RUEHREI F.BDH1KG,4012229013224
1733,4189662006,BAK GRUENDERBR.ROGG.HALB.750G,4314131012822
1787,3694370004,BAK KASTENWEISSBROT 500G,4314131003158
2057,284245007,BAK RUEBLI-GLUECK,4314131007378
2112,1315167004,BAK OLIVEN-ZWIRBEL 250G,4314131001680
2231,3887427009,BAK STREUSELKUCHEN VERPA. 400G,4314131014796
2236,4302089008,BAK BUT-HEFEKRA.HALB.VERP.500G,4314131014864
2301,4471447005,BAK KLOPAPIER TORTE 500G,4314131015786
2452,3451080009,BAK PUDDINGBREZEL SONNTAG,4314131045332
